alx,aly,alz,glx,gly,glz,arx,ary,arz,grx,gry,grz,Activity
1.4914,-9.7863,0.57768,-0.60482,-0.78049,0.16896,-3.6647,-8.128,-1.8022,-0.90784,-0.53388,0.038793,7
0.9592,-9.7676,1.4587,0.34508,-0.61538,0.5677800000000001,0.0420339999999999,-1.5356,8.4441,0.52157,0.47023,0.8254299999999999,7
0.26508,-9.8478,1.354,-0.56586,-0.8330200000000001,-0.29666,2.753,5.8296,5.9581,-0.0803919999999999,0.26694,1.125,7
1.6049,-9.775,0.7148,-0.62152,-0.76548,0.18861,-5.3673,-17.024,4.5863,-0.95882,-0.33265,0.39655,7
0.36017,-9.5645,1.9629,-0.6159600000000001,-0.82176,-0.24754,1.157,-13.813,7.7052,-0.27647,-1.0821,0.1444,7
1.022,-9.676,1.7035,0.35436,-0.5985,0.5835,-2.6274,-9.2235,7.6534,0.18039,-0.19507,1.1121,7
-0.04152,-9.6583,1.4958,-0.4192899999999999,-0.5515899999999999,0.62868,0.91408,1.3574,6.745,-0.2862699999999999,0.8193,0.62716,7
0.22489,-9.6072,1.6573,-0.62152,-0.8349,-0.28094,1.3326,1.7566,6.6607,0.0,-0.14784,1.1164,7
0.13547,-9.5447,1.9616,-0.60853,-0.82552,-0.23183,-3.2593,-10.113,7.6818,-0.65294,-0.7823399999999999,0.38578,7
0.070599,-9.4684,1.6731,-0.6178100000000001,-0.82739,-0.25737,1.9507,-7.667999999999999,8.1999,-0.29216,-0.8398399999999999,0.71121,7
0.20189,-9.5098,1.4953,0.17254,-0.86679,-0.58939,-3.0841,-8.6963,2.3673,0.3392199999999999,-1.1047,-0.047414,7
1.1238,-9.6662,1.6946,-0.31169,-0.87054,-0.4833,-1.3119,5.0571,8.7112,-0.53137,0.026694,0.98922,7
0.33868,-9.6256,1.7929,-0.5807,-0.83865,-0.20039,-2.4145,-9.5799,5.0106,-0.74902,-0.88912,-0.18534,7
0.01004,-9.6378,1.5703,-0.6178100000000001,-0.81989,-0.26719,1.7928,6.7399,4.9932,-0.11961,0.17659,1.1164,7
1.7763,-9.9372,0.3438199999999999,-0.63265,-0.7711100000000001,0.1355599999999999,2.9844,8.9354,2.5405,-0.18627,1.1068,-0.0064655,7
1.4955,-9.7821,0.9946,0.4564,-0.73546,-0.52259,-4.95,-9.7575,8.2517,0.12941,-1.0123,0.55819,7
1.4722,-9.7951,0.6916399999999999,-0.64007,-0.75047,0.16896,-4.3651,-1.294,6.602,-0.59216,0.8685799999999999,0.40086,7
2.2535,-9.4995,0.54756,-0.36364,-0.81238,0.45187,1.1452,5.2508,4.075,-0.27451,1.0678,0.0538789999999999,7
0.23076,-9.7316,1.0991,-0.55288,-0.82739,-0.31238,3.3347,4.6197,5.9706,-0.11373,0.16222,1.1358,7
2.4534,-9.7334,0.91286,-0.35436,-0.80488,0.46955,-7.5828,-11.604,5.6281,-0.95686,-0.32854,0.37284,7
2.4977,-9.5605,-0.6093,0.74026,-0.58349,0.08055,0.12343,8.9955,2.5539,0.4098,0.69405,0.7931,7
1.7178,-9.5143,1.0415,0.48423,-0.73546,-0.49312,-2.0331,-10.464,7.5914,0.43922,-1.0698,-0.036638,7
1.7237,-9.7284,1.4162,0.4823699999999999,-0.75422,-0.4833,-0.98374,-0.6532399999999999,4.6757,0.37843,-0.40862,1.028,7
0.88839,-9.647,1.6411,-0.2987,-0.8761700000000001,-0.48527,-0.074782,3.9484,3.8433,-0.52353,0.18686,0.95905,7
0.084383,-9.6148,1.8847,-0.6178100000000001,-0.82552,-0.2279,-2.2666,-8.6423,5.7658,-0.45882,-0.90144,0.47198,7
0.25849,-9.7242,1.8393,-0.60111,-0.82552,-0.23576,-2.9194,-11.027,7.3237,-0.29216,-1.0349,-0.24784,7
0.17038,-9.5807,1.3352,0.17069,-0.88555,-0.58153,-2.5566,-2.7719,7.8093,0.24314,-0.7227899999999999,0.8642200000000001,7
0.39616,-9.6694,1.3747,-0.55288,-0.8405299999999999,-0.29273,3.4828,3.7267,5.6655,-0.13529,0.13142,1.1444,7
0.13547,-9.5447,1.9616,-0.60853,-0.82552,-0.23183,-3.2593,-10.113,7.6818,-0.65294,-0.7823399999999999,0.38578,7
1.2271,-9.685,1.7989,0.34137,-0.58349,0.57957,-1.3651,-10.098,9.2034,0.3098,-0.32238,1.0216,7
2.4534,-9.7334,0.91286,-0.35436,-0.80488,0.46955,-7.5828,-11.604,5.6281,-0.95686,-0.32854,0.37284,7
-0.12905,-9.784,1.8012,-0.4026,-0.5797399999999999,0.61297,1.5055,-10.477,3.3095,-0.33529,-0.90965,0.44397,7
0.14944,-9.7113,1.1513,0.1744,-0.85929,-0.60118,2.2575,6.0905,4.0545,0.52941,0.096509,1.0086,7
2.3929,-9.463,0.23828,0.72542,-0.58537,0.1336,-7.2512,-10.219,7.1141,0.043137,-0.24846,1.1422,7
0.74669,-9.6058,1.798,0.34137,-0.58349,0.59725,-0.017153,-6.877999999999999,9.1978,0.42549,0.20123,1.0259,7
0.59119,-9.6683,1.4912,-0.53432,-0.85178,-0.27308,-0.5697,-2.9337,10.635,-0.58627,-0.50103,0.84052,7
2.2535,-9.4995,0.54756,-0.36364,-0.81238,0.45187,1.1452,5.2508,4.075,-0.27451,1.0678,0.0538789999999999,7
-0.0592799999999999,-9.8056,1.6133,-0.4341399999999999,-0.5703600000000001,0.61493,3.1449,-7.5431,4.6853,-0.39608,-0.065708,1.0388,7
1.4955,-9.7821,0.9946,0.4564,-0.73546,-0.52259,-4.95,-9.7575,8.2517,0.12941,-1.0123,0.55819,7
-0.18247,-9.5864,1.7584,-0.42486,-0.5703600000000001,0.60707,1.6063,-9.2413,-1.1287,-0.51373,-0.93224,0.14655,7
1.6113,-9.4389,0.6691699999999999,-0.6178100000000001,-0.7636,0.18664,1.2038,0.18478,2.478,-0.52549,0.95483,0.27155,7
0.42763,-9.8586,1.2718,0.1948099999999999,-0.86492,-0.59136,1.2549,3.809,4.8988,0.29412,-0.20123,1.0905,7
0.74669,-9.6058,1.798,0.34137,-0.58349,0.59725,-0.017153,-6.877999999999999,9.1978,0.42549,0.20123,1.0259,7
-0.0898409999999999,-9.7456,1.6785,-0.41558,-0.59287,0.60118,1.5647,6.9253,2.5338,-0.3549,0.97947,0.24569,7
0.093407,-9.666,1.7156,-0.62152,-0.8236399999999999,-0.27308,1.6683,2.1069,5.6887,-0.22941,-0.010267,1.1272,7
2.2535,-9.4995,0.54756,-0.36364,-0.81238,0.45187,1.1452,5.2508,4.075,-0.27451,1.0678,0.0538789999999999,7
2.1733,-9.5581,0.62716,-0.36364,-0.81238,0.4558,-1.2167,5.4773,6.7322,-0.4451,0.96509,0.30172,7
1.6113,-9.4389,0.6691699999999999,-0.6178100000000001,-0.7636,0.18664,1.2038,0.18478,2.478,-0.52549,0.95483,0.27155,7
0.36017,-9.5645,1.9629,-0.6159600000000001,-0.82176,-0.24754,1.157,-13.813,7.7052,-0.27647,-1.0821,0.1444,7
0.5514,-8.1795,-5.0805,0.49165,-0.39587,-0.83301,-0.016897,-9.3731,0.6875899999999999,0.73529,-0.84805,0.13362,8
0.41393,-9.2727,-0.53241,-0.6604800000000001,-0.79174,0.015717,-1.1603,-5.8438,0.62448,-0.83725,-0.6386,-0.12284,8
1.6207,-9.9094,1.1353,-0.21336,-0.89118,-0.50688,-3.142,-8.6871,1.2948,0.10784,-1.0246,-0.42457,8
1.4251,-9.6429,-4.8846,-0.2894199999999999,-0.41088,-0.99607,-1.64,-9.5349,3.5128,-0.48235,-0.93634,-0.23922,8
1.4335,-9.4232,0.25151,-0.67161,-0.79925,0.1002,-0.92177,-8.8134,0.6635,-0.77451,-0.67556,-0.21983,8
1.8503,-9.7648,-0.2405699999999999,-0.6308,-0.79925,0.1159099999999999,-1.2548,-3.2741,1.5863,-0.8294100000000001,-0.64066,-0.045259,8
0.5514,-8.1795,-5.0805,0.49165,-0.39587,-0.83301,-0.016897,-9.3731,0.6875899999999999,0.73529,-0.84805,0.13362,8
4.0817,-4.7314,-7.7895,-0.21336,-0.1576,-1.0511,-1.1139,-11.587,4.3269,-0.55882,-0.87474,-0.025862,8
0.75848,-6.5885,-10.332,-0.42672,-0.92683,-0.38114,-4.0211,-12.189,0.098883,-0.8902,-0.5544100000000001,0.32543,8
1.9419,-9.6651,-0.17217,0.7328399999999999,-0.6247699999999999,0.011788,-2.7503,-8.97,-0.00058363,-0.21373,-0.82957,0.7780199999999999,8
1.5628,-9.4566,-0.11345,0.50464,-0.75047,-0.42633,0.22166,-7.3726,-0.26447,0.73725,-0.81314,0.1918099999999999,8
2.6630000000000003,-9.7482,0.42463,-0.282,-0.82739,0.4793699999999999,-3.3081,-8.7282,1.1782,-0.9098,-0.59959,0.1918099999999999,8
1.4187,-5.7312,-8.762,-0.3209599999999999,-0.15009,-1.0098,-5.0972,-6.8448,9.5223,-0.80588,-0.57906,0.32543,8
1.3257,-7.6313,-6.6912,0.4990699999999999,-0.1257,-0.8683700000000001,-0.90873,-11.931,-0.065283,0.56471,-0.93429,0.24569,8
1.7422,-9.4706,0.46056,-0.32653,-0.8349,0.4499,-1.9288,-9.5087,1.1287,-0.83529,-0.67762,0.10991,8
3.2430000000000003,-8.721,-2.789,-0.35622,-0.6866800000000001,-0.74656,-2.4402,-6.8870000000000005,2.3015,-0.44902,-0.8685799999999999,-0.45474,8
0.002486,-10.347,-3.9756,0.50278,-0.56098,-0.7112,0.22538,-8.6197,1.0273,0.72549,-0.8193,0.21336,8
1.6628,-11.368,0.83365,-0.11317,-0.69418,-0.8035399999999999,-1.1263,-8.0112,-0.1193099999999999,0.42745,-0.92813,-0.42457,8
-0.28441,-9.6963,1.6582,0.2319099999999999,-0.89681,-0.53635,-3.6635,-8.3942,1.5803,0.38824,-1.0411,0.34914,8
1.5696,-7.6623,-6.8258,-0.31911,-0.24765,-1.0511,0.78045,-9.0068,2.3205,-0.4902,-0.98152,0.0646549999999999,8
-0.22635,-9.4298,0.58875,0.28757,-0.81801,-0.63261,-0.7296100000000001,-6.8274,0.2628,0.65098,-0.94456,0.088362,8
-1.072,-6.8409,-5.8736,-0.50464,-0.93058,0.02947,1.3657,-10.281,-0.097382,-0.72745,-0.75975,0.3577599999999999,8
2.3867,-2.6729,-7.8806,0.77365,-0.12195,-0.7112,-3.1796,-13.459,-0.8604299999999999,-0.18627,-0.79261,0.87069,8
3.4047,-4.0251,-8.4485,0.81818,-0.031895,-0.6444,-3.2621,-13.348,0.1867599999999999,-0.094118,-0.8193,0.8599100000000001,8
1.285,-6.6817,-7.7691,0.48794,-0.0394,-0.89195,0.20581,-11.51,-1.0234,0.6843100000000001,-0.8624200000000001,0.045259,8
2.5457,-7.3658,-6.8741,-0.26531,-0.27767,-1.0609,3.1177,-9.77,5.0011,-0.31569,-1.0534,0.20474,8
0.085499,-5.9776,-8.6522,-0.42115,0.015009,-1.0216,1.5133,-13.25,5.9729,-0.46078,-0.8603700000000001,-0.12069,8
1.8913,-10.574000000000002,-0.020227,-0.40445,-0.81614,-0.56189,-0.91107,-6.1026,0.73653,-0.3039199999999999,-0.99795,-0.34267,8
0.41393,-9.2727,-0.53241,-0.6604800000000001,-0.79174,0.015717,-1.1603,-5.8438,0.62448,-0.83725,-0.6386,-0.12284,8
1.5986,-9.9515,-0.096171,-0.38404,-0.83865,-0.50098,-3.1445,-9.2809,2.911,-0.13137,-1.0719,-0.36853,8
-0.5847100000000001,-5.6043,-7.9527,-0.39703,-0.093809,-1.0118,0.4640899999999999,-13.752,-0.21886,-0.50784,-0.8152,-0.19397,8
3.2453,-8.9974,1.2492,-0.17811,-0.81801,-0.65815,-1.2041,-5.5667,0.32583,0.18824,-0.98357,-0.48491,8
-0.30494,-9.5964,1.7463,0.20779,-0.8930600000000001,-0.52652,-3.1276,-9.0706,0.9423,0.38431,-1.0513,0.25647,8
3.1918,-5.4732,-7.7209,0.78664,-0.18011,-0.67191,-2.5627,-8.3014,0.8557600000000001,-0.14118,-0.79261,0.84698,8
-1.1029,-8.9309,-5.9576,-0.4712399999999999,-0.94371,-0.0058939,-1.6063,-10.679,0.10147,-0.69412,-0.8193,0.2694,8
1.4187,-5.7312,-8.762,-0.3209599999999999,-0.15009,-1.0098,-5.0972,-6.8448,9.5223,-0.80588,-0.57906,0.32543,8
0.096916,-10.003,0.70916,0.48052,-0.77861,-0.35756,-0.91868,-7.3426,1.737,0.62549,-0.93018,0.1594799999999999,8
3.3126,-5.3752,-8.8086,-0.2356199999999999,-0.13696,-1.0413,-3.2412,-11.468,4.1974,-0.66275,-0.7843899999999999,0.125,8
1.8503,-9.7648,-0.2405699999999999,-0.6308,-0.79925,0.1159099999999999,-1.2548,-3.2741,1.5863,-0.8294100000000001,-0.64066,-0.045259,8
1.3804,-8.3177,-7.0167,-0.26531,-0.34334,-1.0255,1.0225,-9.8081,4.1867,-0.34902,-1.0554,0.084052,8
2.1804,-7.9426,-3.167,0.71429,-0.66041,-0.11788,-1.4799,-6.0698,0.019426,-0.17647,-0.77618,0.8275899999999999,8
1.9036,-6.3658,-8.8618,-0.24861,-0.17636,-1.0138,-5.4427,-12.889,3.0534,-0.66275,-0.7843899999999999,0.125,8
3.4592,-7.5201,-5.4768,-0.076067,-0.3152,-1.0472,0.43222,-14.894,-0.44264,0.44118,-0.98357,-0.32328,8
0.5142,-5.3174,-7.9795,0.74026,-0.2514099999999999,-0.69155,-2.2853,-10.134,-0.44422,-0.35686,-0.69405,0.87716,8
0.369,-9.6065,-0.25789,0.25232,-0.8086300000000001,-0.65815,-2.2732,-8.2813,-0.13282,0.42941,-1.0308,0.32328,8
0.56082,-9.958,1.2265,-0.4823699999999999,-0.8236399999999999,-0.45383,-2.3695,-9.4985,0.15008,-0.22353,-0.89733,-0.6099100000000001,8
1.3374,-9.5876,-0.341,-0.65863,-0.76548,0.1218099999999999,-2.8338,-9.3143,-0.4344699999999999,-0.7921600000000001,-0.6694,-0.2176699999999999,8
1.2416,-6.5833,-4.8688,-0.6159600000000001,-0.81426,-0.17092,-0.6182,-9.2597,0.026597,-0.7058800000000001,-0.76181,-0.20259,8
2.0524,-10.117,0.22303,0.49351,-0.6379,-0.48527,-2.144,-8.889,1.0972,0.44118,-1.0082,0.33836,8
1.2382,-7.1175,-7.7914,0.49536,-0.090056,-0.85069,0.49546,-12.241,-0.10163,0.66275,-0.8850100000000001,0.10345,8
0.437,-8.7214,-4.8171,-0.30427,-0.98124,0.11002,-2.3401,-9.6611,0.89195,-0.7921600000000001,-0.73306,0.30603,8
-0.41708,-9.6966,0.636,0.25974,-0.81801,-0.62279,-2.6407,-7.6542,-0.42438,0.39608,-1.0267,0.34914,8
1.1617,-7.5217,-5.6353,-0.32839,-0.98311,0.019646,-1.7986,-8.841000000000001,0.9017,-0.73922,-0.63655,0.5194,8
5.2079,-6.2871,-6.9289,-0.1243,-0.21013,-1.0314,-1.0665,-9.2171,5.2891,-0.52941,-0.9076,0.1293099999999999,8
-0.29352,-9.8458,-0.42231,0.2987,-0.7711100000000001,-0.69745,-2.2337,-6.7695,0.0469399999999999,0.4098,-1.0308,0.33621,8
2.8111,-9.6544,-4.0588,0.5120600000000001,-0.4803,-0.67976,-0.95459,-4.7094,0.056195,0.55294,-0.96509,0.25647,8
-0.4350699999999999,-8.8356,-3.3628,0.7328399999999999,-0.65291,-0.18075,-2.1402,-4.7076,0.24379,-0.29608,-0.77207,0.81681,8
0.56775,-3.665,-7.0942,-0.48423,-0.93246,-0.22593,-2.1264,-8.0577,-1.7675,-0.77059,-0.56263,0.56681,8
0.8804200000000001,-8.8858,-1.4563,-0.68089,-0.78236,-0.088409,-0.77336,-7.67,0.0019175999999999,-0.75098,-0.7207399999999999,-0.15302,8
0.23704,-9.3955,1.043,0.50278,-0.7711100000000001,-0.38114,0.85372,-7.7421,0.78998,0.7568600000000001,-0.8398399999999999,-0.040948,8
-1.409,-8.7502,-3.7329,0.16883,-0.54972,-0.94499,-2.0824,-11.581,-0.058196,0.61373,-0.99179,0.028017,8
1.7297,-9.713,-0.010018,-0.35993,-0.8236399999999999,-0.52259,-1.0724,-7.8364,1.3582,-0.16471,-1.0103,-0.42672,8
1.0767,-7.0657,-7.5613,0.49536,-0.090056,-0.85069,0.6061,-12.351,-0.086293,0.66275,-0.8850100000000001,0.10345,8
-0.42039,-5.8232,-8.0662,-0.4471199999999999,-0.90807,-0.37328,-3.164,-8.5967,0.33058,-0.88431,-0.57906,0.30388,8
1.8366,-9.3677,1.8416,-0.2282,-0.89681,-0.47151,-1.6229,-9.2017,0.8315799999999999,0.070588,-0.95483,-0.52155,8
-2.1175,-8.6349,-5.0779,0.23006,-0.4296399999999999,-1.0275,-2.7696,-11.665,0.54177,0.44706,-1.0103,0.30819,8
0.41393,-9.2727,-0.53241,-0.6604800000000001,-0.79174,0.015717,-1.1603,-5.8438,0.62448,-0.83725,-0.6386,-0.12284,8
0.75848,-6.5885,-10.332,-0.42672,-0.92683,-0.38114,-4.0211,-12.189,0.098883,-0.8902,-0.5544100000000001,0.32543,8
-1.8641,-6.9478,-7.6473,-0.42672,-0.92683,-0.38114,-4.4274,-12.672,0.8039,-0.89804,-0.5071899999999999,0.3125,8
1.5986,-9.9515,-0.096171,-0.38404,-0.83865,-0.50098,-3.1445,-9.2809,2.911,-0.13137,-1.0719,-0.36853,8
-0.36174,-9.5941,-4.9521,0.4898,-0.48218,-0.778,0.3015199999999999,-9.263,0.70352,0.72549,-0.8193,0.15733,8
2.2003,-9.6617,0.16392,-0.33952,-0.83114,0.46758,-1.367,-8.383,0.69543,-0.8137300000000001,-0.68583,0.30819,8
0.28142,-6.1353,-7.5852,0.5231899999999999,-0.18199,-0.90766,0.56779,-12.009,1.0766,0.7411800000000001,-0.83573,0.125,8
1.5742,-9.5454,-0.086529,0.50835,-0.61726,-0.49509,-2.3049,-9.8721,0.78764,0.44706,-1.0103,0.34052,8
1.2416,-6.5833,-4.8688,-0.6159600000000001,-0.81426,-0.17092,-0.6182,-9.2597,0.026597,-0.7058800000000001,-0.76181,-0.20259,8
1.5312,-6.5503,-7.5101,0.4898,-0.10507,-0.8664,-0.81262,-13.767,-0.65708,0.6333300000000001,-0.89117,0.2306,8
3.2883,-5.7186,-7.502999999999999,0.82189,-0.18199,-0.60511,-2.3921,-8.2684,0.1595,-0.1902,-0.7063699999999999,0.92457,8
-1.8641,-6.9478,-7.6473,-0.42672,-0.92683,-0.38114,-4.4274,-12.672,0.8039,-0.89804,-0.5071899999999999,0.3125,8
1.8913,-10.574000000000002,-0.020227,-0.40445,-0.81614,-0.56189,-0.91107,-6.1026,0.73653,-0.3039199999999999,-0.99795,-0.34267,8
3.7384,-5.6374,-7.307,-0.32839,-0.99062,-0.1846799999999999,-1.2297,-8.5084,1.1579,-0.8235299999999999,-0.6078,0.39224,8
-3.4967,-12.925,-1.3687,-0.26345,-0.80675,0.53635,-3.7654,-11.463,0.66642,-0.8784299999999999,-0.59343,0.19612,8
0.21603,-9.5974,-3.3006,0.23006,-0.68293,-0.81925,-2.0712,-8.3451,0.48899,0.42353,-1.0452,0.2694,8
1.1552,-8.3481,-6.0934,-0.64935,-0.74859,-0.35953,0.0754809999999999,-11.4,-0.049191,-0.77059,-0.69199,-0.17026,8
1.7504,-5.4756,-6.9646,-0.63451,-0.69794,-0.49312,-1.835,-14.374,-1.3749,-0.63137,-0.79671,-0.27371,8
3.2742,-4.6928,-7.8894,-0.2152099999999999,-0.12195,-1.0511,-2.0104,-9.7773,5.2716,-0.54902,-0.90349,-0.030172,8
2.1426,-5.6008,-5.6232,-0.54545,-0.6866800000000001,-0.6444,4.906000000000001,-17.098,4.1659,-0.69412,-0.81314,-0.045259,8
-0.8511,-7.5743,-5.9497,-0.4026,-0.97936,-0.20629,-5.984,-11.504,2.6331,-0.87059,-0.55852,0.37069,8
2.1685,-8.974,-3.3437,-0.37106,-0.93621,0.1611,-1.7577,-7.4825,-0.2491199999999999,-0.87059,-0.59343,0.2952599999999999,8
-0.5264300000000001,-10.464,-0.8618,0.5213399999999999,-0.68293,-0.51473,0.018729,-8.3949,-0.49266,0.7451,-0.83778,0.019397,8
1.301,-9.433,0.26011,-0.68089,-0.77674,0.066798,-2.0831,-9.6468,0.31974,-0.76863,-0.65914,-0.29741,8
1.1617,-7.5217,-5.6353,-0.32839,-0.98311,0.019646,-1.7986,-8.841000000000001,0.9017,-0.73922,-0.63655,0.5194,8
4.407,-4.8925,-8.0651,-0.28757,-0.1182,-1.0275,-0.16735,-9.9045,5.5464,-0.40392,-0.98563,0.05819,8
0.16034,-9.6306,1.3013,-0.5269,-0.78236,-0.3556,-0.6560699999999999,-9.3634,1.6568,-0.3215699999999999,-0.93429,-0.37284,8
-0.66157,-10.017,-1.6845,0.2356199999999999,-0.78049,-0.7112,-2.4288,-7.6017,0.82825,0.4529399999999999,-1.039,0.25,8
2.1112,-8.261000000000001,-5.3086,0.50649,-0.27205,-0.8231799999999999,-0.77941,-10.432,-1.2091,0.53333,-0.97125,0.21336,8
3.7384,-5.6374,-7.307,-0.32839,-0.99062,-0.1846799999999999,-1.2297,-8.5084,1.1579,-0.8235299999999999,-0.6078,0.39224,8
1.7985,-9.8756,-0.43413,0.73469,-0.60225,0.023576,-3.2456,-10.792,-0.21669,-0.18824,-0.8439399999999999,0.76078,8
3.3126,-5.3752,-8.8086,-0.2356199999999999,-0.13696,-1.0413,-3.2412,-11.468,4.1974,-0.66275,-0.7843899999999999,0.125,8
2.3948,-4.5749,-8.9756,0.50464,-0.078799,-0.94303,0.8436899999999999,-14.696,1.4423,0.73333,-0.79877,0.24784,8
1.9079,-8.0108,-7.0169,-0.5918399999999999,-0.6791699999999999,-0.59136,-2.9378,-15.084,2.6208,-0.6470600000000001,-0.8254600000000001,-0.20474,8
-0.42146,-9.9814,-1.1074,0.2894199999999999,-0.77674,-0.6836899999999999,-1.7918,-8.212,-0.20227,0.5549,-1.0082,0.1056,8
1.2906,-8.6851,-5.1401,-0.4471199999999999,-0.95122,-0.0098232,-3.445,-9.5399,1.0126,-0.8686299999999999,-0.5154,0.37716,8
4.2421,-7.1829,-5.4209,-0.061224,-0.18762,-1.0766,0.79606,-14.603,0.66567,0.4,-0.9076,-0.50216,8
5.5531,-4.8693,-7.7192,-0.17069,-0.20638,-1.0334,-0.99577,-10.34,5.9726,-0.52353,-0.89117,0.21983,8
1.4676,-10.15,-1.1491,0.50278,-0.56848,-0.58939,-2.1418,-8.5077,0.23087,0.44706,-1.0103,0.32328,8
-1.1545,-9.7493,0.31349,0.24675,-0.8761700000000001,-0.5422399999999999,-3.5258,-9.0579,1.2138,0.37059,-1.039,0.37069,8
0.56042,-9.719,-0.6157600000000001,-0.46011,-0.73546,-0.55206,-2.2045,-6.0483,3.1663,-0.56471,-0.8418899999999999,-0.29741,8
1.1691,-10.223,-1.4786,0.7291300000000001,-0.65103,-0.2180699999999999,-1.9497,-7.3091,0.0928799999999999,-0.20588,-0.8234100000000001,0.7931,8
0.72285,-8.0318,-6.1548,0.50649,-0.37523,-0.85069,0.33423,-10.177,1.2515,0.72745,-0.82752,0.1982799999999999,8
0.437,-8.7214,-4.8171,-0.30427,-0.98124,0.11002,-2.3401,-9.6611,0.89195,-0.7921600000000001,-0.73306,0.30603,8
2.415,-9.2031,-5.4568,0.52505,-0.2382699999999999,-0.8153199999999999,-1.2464,-9.5527,-1.2693,0.48627,-1.0041,0.25216,8
-1.0182,-9.566,-0.16557,0.26902,-0.77861,-0.69548,-1.6302,-7.7308,-0.084459,0.63137,-0.96304,0.20474,8
1.4187,-5.7312,-8.762,-0.3209599999999999,-0.15009,-1.0098,-5.0972,-6.8448,9.5223,-0.80588,-0.57906,0.32543,8
1.8081,-9.4655,1.9615,-0.22635,-0.90244,-0.46562,-1.5641,-9.7229,0.71177,0.11373,-0.96304,-0.50647,8
0.67284,-5.2021,-8.3263,-0.38219,-0.90807,-0.4224,-1.3993,-9.1398,-0.97782,-0.77647,-0.64271,0.39871,8
-1.409,-8.7502,-3.7329,0.16883,-0.54972,-0.94499,-2.0824,-11.581,-0.058196,0.61373,-0.99179,0.028017,8
-2.2111,-8.7252,-0.2396199999999999,-0.33952,-0.7861199999999999,-0.6090399999999999,-0.3608099999999999,-8.8967,0.326,-0.029412,-0.98357,-0.5452600000000001,8
1.0649,-9.8846,-0.33775,-0.66419,-0.7842399999999999,0.094303,-2.733,-9.3844,-0.4379699999999999,-0.7941199999999999,-0.6509199999999999,-0.22414,8
-0.55595,-9.7132,-1.0225,0.2894199999999999,-0.79362,-0.67583,-2.6632,-8.2248,-0.48416,0.41373,-1.0246,0.34698,8
0.21603,-9.5974,-3.3006,0.23006,-0.68293,-0.81925,-2.0712,-8.3451,0.48899,0.42353,-1.0452,0.2694,8
1.4037,-9.7324,0.027417,-0.42857,-0.83865,-0.44597,-2.4877,-8.9476,2.2401,-0.18431,-1.0616,-0.40517,8
-2.0567,-10.304,-2.7129,0.24675,-0.75797,-0.7308399999999999,-2.127,-7.5193,0.071953,0.39216,-1.0349,0.30819,8
-0.5264300000000001,-10.464,-0.8618,0.5213399999999999,-0.68293,-0.51473,0.018729,-8.3949,-0.49266,0.7451,-0.83778,0.019397,8
2.1112,-8.261000000000001,-5.3086,0.50649,-0.27205,-0.8231799999999999,-0.77941,-10.432,-1.2091,0.53333,-0.97125,0.21336,8
0.7109800000000001,-9.6519,-1.8192,-0.4026,-0.77486,-0.60314,-2.2463,-7.7919,1.8083,-0.21765,-1.0082,-0.38793,8
-0.86211,-8.2349,-5.6704,-0.4860899999999999,-0.94184,-0.060904,-2.9455,-9.7424,-1.2371,-0.61569,-0.71458,0.60129,8
-0.3211,-9.5627,0.16449,0.29685,-0.8029999999999999,-0.63458,-1.3334,-7.1517,-0.17009,0.58235,-1.0,0.0064655,8
2.8698,-7.0485,-7.8237,-0.55102,-0.6848,-0.6483300000000001,-0.80684,-14.46,-0.95214,-0.58627,-0.83573,-0.27371,8
2.1112,-8.261000000000001,-5.3086,0.50649,-0.27205,-0.8231799999999999,-0.77941,-10.432,-1.2091,0.53333,-0.97125,0.21336,8
1.5742,-9.5454,-0.086529,0.50835,-0.61726,-0.49509,-2.3049,-9.8721,0.78764,0.44706,-1.0103,0.34052,8
2.1213,-7.4516,-6.5493,0.50093,-0.24953,-0.8467600000000001,-1.3806,-10.737,-0.73478,0.48627,-0.97331,0.34483,8
1.899,-8.7686,-4.5861,-0.33581,-0.97186,0.1002,-0.6786800000000001,-8.2396,1.0359,-0.72353,-0.64476,0.4978399999999999,8
-0.10139,-9.1696,-7.0637,-0.40631,-0.30582,-0.99214,-1.3871,-8.7884,4.1647,-0.58039,-0.93224,0.0086207,8
4.591,-7.4613,-6.5251,0.014842,-0.26829,-1.0688,-1.9567,-18.000999999999998,1.8916,0.37451,-0.94456,-0.44828,8
1.2754,-7.6496,-3.5781,-0.33766,-0.606,-0.81925,-0.59039,-11.053,1.6973,-0.46275,-0.87269,-0.25431,8
1.2092,-9.6427,1.0716,-0.6604800000000001,-0.77861,0.098232,-1.7562,-10.573,-2.2682,-0.80392,-0.63244,-0.21552,8
3.2742,-4.6928,-7.8894,-0.2152099999999999,-0.12195,-1.0511,-2.0104,-9.7773,5.2716,-0.54902,-0.90349,-0.030172,8
1.111,-9.7407,-4.7676,-0.60297,-0.8236399999999999,-0.19253,-1.4415,-6.7204,-0.044356,-0.72353,-0.71663,-0.21983,8
1.9371,-6.8224,-6.9884,-0.67904,-0.67355,-0.51866,-1.6426,-17.059,-2.8946,-0.5902,-0.8439399999999999,-0.2952599999999999,8
0.7521399999999999,-9.5106,1.4174,-0.4898,-0.82176,-0.46169,-4.5179,-9.5821,3.7917,-0.3,-0.8685799999999999,-0.58836,8
